  149.2647386346  156.3608523780    4.0000000000
  146.7070154126  153.2857154429    4.0000000000
  146.7070154126  153.2857154429    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

  149.2647386346  156.3608523780    4.0000000000
  150.6483279112  152.6079132680    4.0000000000
  150.6483279112  152.6079132680    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

  149.2647386346  156.3608523780    4.0000000000
  153.2067892581  155.6838899480    4.0000000000
  153.2067892581  155.6838899480    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

  149.2647386346  156.3608523780    4.0000000000
  151.8224618566  159.4359893131    4.0000000000
  151.8224618566  159.4359893131    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

  149.2647386346  156.3608523780    4.0000000000
  147.8801823120  160.1140460900    4.0000000000
  147.8801823120  160.1140460900    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

  149.2647386346  156.3608523780    4.0000000000
  145.3217209651  157.0380694099    4.0000000000
  145.3217209651  157.0380694099    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

  149.2647386346  156.3608523780    4.0000000000
  146.7070154126  153.2857154429    4.0000000000
  146.7070154126  153.2857154429    6.0000000000
  149.2647386346  156.3608523780    6.0000000000

