  152.8161314544  152.8408146950    2.0000000000
  156.3670242790  149.3207748304    4.0000000000
  150.7347613702  143.6391454404    4.0000000000
  147.1838685456  147.1591853050    2.0000000000

  152.8161314544  152.8408146950    2.0000000000
  149.2652386298  156.3608545596    4.0000000000
  143.6329757210  150.6792251696    4.0000000000
  147.1838685456  147.1591853050    2.0000000000

  152.8161314544  152.8408146950    2.0000000000
  149.2652386298  156.3608545596    0.0000000000
  143.6329757210  150.6792251696    0.0000000000
  147.1838685456  147.1591853050    2.0000000000

  152.8161314544  152.8408146950    2.0000000000
  156.3670242790  149.3207748304    0.0000000000
  150.7347613702  143.6391454404    0.0000000000
  147.1838685456  147.1591853050    2.0000000000

  152.8161314544  152.8408146950    2.0000000000
  156.3670242790  149.3207748304    4.0000000000
  150.7347613702  143.6391454404    4.0000000000
  147.1838685456  147.1591853050    2.0000000000

